Area Code,Area,Item Code,Item,Element,Year Code,Year,Unit,Value,SUBJECT,MEASURE,Value
21,Brazil,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,Import Quantity,2012,2012,tonnes,299785.57,,,
21,Brazil,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,Import Quantity,2013,2013,tonnes,219287.84,,,
21,Brazil,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,Import Quantity,2014,2014,tonnes,261825.98,,,
21,Brazil,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,Import Quantity,2015,2015,tonnes,221753.89,,,
21,Brazil,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,Import Quantity,2016,2016,tonnes,274126.66,,,
21,Brazil,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,Import Quantity,2017,2017,tonnes,321650.4,,,
21,Brazil,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,Import Value,2003,2003,1000 US$,49.04,,,
21,Brazil,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,Import Value,2004,2004,1000 US$,415.72,,,
21,Brazil,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,Import Value,2006,2006,1000 US$,67.05,,,
21,Brazil,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,Import Value,2007,2007,1000 US$,7840.97,,,
21,Brazil,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,Import Value,2008,2008,1000 US$,5239.48,,,
21,Brazil,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,Import Value,2009,2009,1000 US$,5682.01,,,
21,Brazil,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,Import Value,2010,2010,1000 US$,24447,,,
21,Brazil,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,Import Value,2011,2011,1000 US$,62493.45,,,
21,Brazil,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,Import Value,2012,2012,1000 US$,81940.9,,,
21,Brazil,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,Import Value,2013,2013,1000 US$,57654.11,,,
21,Brazil,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,Import Value,2014,2014,1000 US$,61520.04,,,
21,Brazil,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,Import Value,2015,2015,1000 US$,48699.89,,,
21,Brazil,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,Import Value,2016,2016,1000 US$,48368.86,,,
21,Brazil,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,Import Value,2017,2017,1000 US$,55099.15,,,
21,Brazil,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,Export Quantity,2003,2003,tonnes,1,,,
21,Brazil,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,Export Quantity,2006,2006,tonnes,0.03,,,
21,Brazil,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,Export Quantity,2011,2011,tonnes,780,,,
21,Brazil,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,Export Quantity,2012,2012,tonnes,3791,,,
21,Brazil,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,Export Quantity,2013,2013,tonnes,2583,,,
21,Brazil,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,Export Quantity,2014,2014,tonnes,1778,,,
21,Brazil,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,Export Quantity,2015,2015,tonnes,917,,,
21,Brazil,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,Export Quantity,2016,2016,tonnes,894,,,
21,Brazil,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,Export Quantity,2017,2017,tonnes,100,,,
21,Brazil,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,Export Value,2003,2003,1000 US$,0.27,,,
21,Brazil,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,Export Value,2006,2006,1000 US$,0.07,,,
21,Brazil,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,Export Value,2011,2011,1000 US$,327.6,,,
21,Brazil,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,Export Value,2012,2012,1000 US$,1669.94,,,
21,Brazil,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,Export Value,2013,2013,1000 US$,1217.44,,,
21,Brazil,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,Export Value,2014,2014,1000 US$,743.27,,,
21,Brazil,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,Export Value,2015,2015,1000 US$,407.88,,,
21,Brazil,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,Export Value,2016,2016,1000 US$,259.57,,,
21,Brazil,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,Export Value,2017,2017,1000 US$,27.6,,,
21,Brazil,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,Agricultural Use,2002,2002,tonnes,4096,,,
21,Brazil,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,Agricultural Use,2003,2003,tonnes,23922,,,
21,Brazil,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,Agricultural Use,2004,2004,tonnes,13066,,,
21,Brazil,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,Agricultural Use,2005,2005,tonnes,19408,,,
21,Brazil,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,Agricultural Use,2006,2006,tonnes,1451,,,
21,Brazil,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,Agricultural Use,2007,2007,tonnes,25943,,,
21,Brazil,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,Agricultural Use,2008,2008,tonnes,25943,,,
21,Brazil,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,Agricultural Use,2009,2009,tonnes,81628,,,
21,Brazil,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,Agricultural Use,2010,2010,tonnes,173872,,,
21,Brazil,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,Agricultural Use,2011,2011,tonnes,236670,,,
21,Brazil,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,Agricultural Use,2012,2012,tonnes,341533,,,
21,Brazil,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,Agricultural Use,2013,2013,tonnes,216704.84,,,
21,Brazil,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,Agricultural Use,2014,2014,tonnes,0,,,
21,Brazil,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,Agricultural Use,2015,2015,tonnes,0,,,
21,Brazil,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,Agricultural Use,2016,2016,tonnes,0,,,
21,Brazil,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,Agricultural Use,2017,2017,tonnes,0,,,
21,Brazil,4022,Diammonium phosphate (DAP),Production,2002,2002,tonnes,6126,,,
21,Brazil,4022,Diammonium phosphate (DAP),Production,2003,2003,tonnes,4356,,,
21,Brazil,4022,Diammonium phosphate (DAP),Production,2004,2004,tonnes,7071,,,
21,Brazil,4022,Diammonium phosphate (DAP),Production,2005,2005,tonnes,217,,,
21,Brazil,4022,Diammonium phosphate (DAP),Production,2006,2006,tonnes,4839,,,
21,Brazil,4022,Diammonium phosphate (DAP),Production,2007,2007,tonnes,1768,,,
21,Brazil,4022,Diammonium phosphate (DAP),Production,2013,2013,tonnes,0,,,
21,Brazil,4022,Diammonium phosphate (DAP),Production,2014,2014,tonnes,0,,,
21,Brazil,4022,Diammonium phosphate (DAP),Production,2015,2015,tonnes,0,,,
21,Brazil,4022,Diammonium phosphate (DAP),Production,2016,2016,tonnes,0,,,
21,Brazil,4022,Diammonium phosphate (DAP),Production,2017,2017,tonnes,0,,,
21,Brazil,4022,Diammonium phosphate (DAP),Import Quantity,2002,2002,tonnes,151045.49,,,
21,Brazil,4022,Diammonium phosphate (DAP),Import Quantity,2003,2003,tonnes,220864,,,
21,Brazil,4022,Diammonium phosphate (DAP),Import Quantity,2004,2004,tonnes,303683.52,,,
21,Brazil,4022,Diammonium phosphate (DAP),Import Quantity,2005,2005,tonnes,244752.8,,,
21,Brazil,4022,Diammonium phosphate (DAP),Import Quantity,2006,2006,tonnes,252834.72,,,
21,Brazil,4022,Diammonium phosphate (DAP),Import Quantity,2007,2007,tonnes,576744.68,,,
21,Brazil,4022,Diammonium phosphate (DAP),Import Quantity,2008,2008,tonnes,535139.1,,,
21,Brazil,4022,Diammonium phosphate (DAP),Import Quantity,2009,2009,tonnes,304910.31,,,
21,Brazil,4022,Diammonium phosphate (DAP),Import Quantity,2010,2010,tonnes,358707.37,,,
21,Brazil,4022,Diammonium phosphate (DAP),Import Quantity,2011,2011,tonnes,489706.43,,,
21,Brazil,4022,Diammonium phosphate (DAP),Import Quantity,2012,2012,tonnes,577615.27,,,
21,Brazil,4022,Diammonium phosphate (DAP),Import Quantity,2013,2013,tonnes,846206.53,,,
21,Brazil,4022,Diammonium phosphate (DAP),Import Quantity,2014,2014,tonnes,756484.92,,,
21,Brazil,4022,Diammonium phosphate (DAP),Import Quantity,2015,2015,tonnes,402225.31,,,
21,Brazil,4022,Diammonium phosphate (DAP),Import Quantity,2016,2016,tonnes,445349.62,,,
21,Brazil,4022,Diammonium phosphate (DAP),Import Quantity,2017,2017,tonnes,458184.74,,,
21,Brazil,4022,Diammonium phosphate (DAP),Import Value,2002,2002,1000 US$,24666.32,,,
21,Brazil,4022,Diammonium phosphate (DAP),Import Value,2003,2003,1000 US$,41662.04,,,
21,Brazil,4022,Diammonium phosphate (DAP),Import Value,2004,2004,1000 US$,64517.83,,,
21,Brazil,4022,Diammonium phosphate (DAP),Import Value,2005,2005,1000 US$,59354.22,,,
21,Brazil,4022,Diammonium phosphate (DAP),Import Value,2006,2006,1000 US$,67201.81,,,
21,Brazil,4022,Diammonium phosphate (DAP),Import Value,2007,2007,1000 US$,209758.46,,,
21,Brazil,4022,Diammonium phosphate (DAP),Import Value,2008,2008,1000 US$,449911.23,,,
21,Brazil,4022,Diammonium phosphate (DAP),Import Value,2009,2009,1000 US$,111564.06,,,
21,Brazil,4022,Diammonium phosphate (DAP),Import Value,2010,2010,1000 US$,150312.24,,,
21,Brazil,4022,Diammonium phosphate (DAP),Import Value,2011,2011,1000 US$,296005.05,,,
21,Brazil,4022,Diammonium phosphate (DAP),Import Value,2012,2012,1000 US$,322796.42,,,
21,Brazil,4022,Diammonium phosphate (DAP),Import Value,2013,2013,1000 US$,424152.53,,,
21,Brazil,4022,Diammonium phosphate (DAP),Import Value,2014,2014,1000 US$,333202.45,,,
21,Brazil,4022,Diammonium phosphate (DAP),Import Value,2015,2015,1000 US$,188622.08,,,
21,Brazil,4022,Diammonium phosphate (DAP),Import Value,2016,2016,1000 US$,159848.86,,,
21,Brazil,4022,Diammonium phosphate (DAP),Import Value,2017,2017,1000 US$,153585.04,,,
21,Brazil,4022,Diammonium phosphate (DAP),Export Quantity,2002,2002,tonnes,14297.1,,,
21,Brazil,4022,Diammonium phosphate (DAP),Export Quantity,2003,2003,tonnes,14126,,,
21,Brazil,4022,Diammonium phosphate (DAP),Export Quantity,2004,2004,tonnes,13332.01,,,
21,Brazil,4022,Diammonium phosphate (DAP),Export Quantity,2005,2005,tonnes,13731.36,,,
21,Brazil,4022,Diammonium phosphate (DAP),Export Quantity,2006,2006,tonnes,11006.5,,,
21,Brazil,4022,Diammonium phosphate (DAP),Export Quantity,2007,2007,tonnes,9909,,,
21,Brazil,4022,Diammonium phosphate (DAP),Export Quantity,2008,2008,tonnes,2709.9,,,
21,Brazil,4022,Diammonium phosphate (DAP),Export Quantity,2009,2009,tonnes,30112.64,,,
21,Brazil,4022,Diammonium phosphate (DAP),Export Quantity,2010,2010,tonnes,10592,,,
21,Brazil,4022,Diammonium phosphate (DAP),Export Quantity,2011,2011,tonnes,2756.75,,,
21,Brazil,4022,Diammonium phosphate (DAP),Export Quantity,2012,2012,tonnes,7149.76,,,
21,Brazil,4022,Diammonium phosphate (DAP),Export Quantity,2013,2013,tonnes,5175,,,
21,Brazil,4022,Diammonium phosphate (DAP),Export Quantity,2014,2014,tonnes,7547,,,
21,Brazil,4022,Diammonium phosphate (DAP),Export Quantity,2015,2015,tonnes,3591,,,
21,Brazil,4022,Diammonium phosphate (DAP),Export Quantity,2016,2016,tonnes,1855,,,
21,Brazil,4022,Diammonium phosphate (DAP),Export Quantity,2017,2017,tonnes,963.11,,,
21,Brazil,4022,Diammonium phosphate (DAP),Export Value,2002,2002,1000 US$,2874.69,,,
21,Brazil,4022,Diammonium phosphate (DAP),Export Value,2003,2003,1000 US$,3278.49,,,
21,Brazil,4022,Diammonium phosphate (DAP),Export Value,2004,2004,1000 US$,3767.58,,,
21,Brazil,4022,Diammonium phosphate (DAP),Export Value,2005,2005,1000 US$,4424.72,,,
21,Brazil,4022,Diammonium phosphate (DAP),Export Value,2006,2006,1000 US$,3942.39,,,
21,Brazil,4022,Diammonium phosphate (DAP),Export Value,2007,2007,1000 US$,4055.91,,,
21,Brazil,4022,Diammonium phosphate (DAP),Export Value,2008,2008,1000 US$,2859.6,,,
21,Brazil,4022,Diammonium phosphate (DAP),Export Value,2009,2009,1000 US$,13601.49,,,
21,Brazil,4022,Diammonium phosphate (DAP),Export Value,2010,2010,1000 US$,5020.71,,,
21,Brazil,4022,Diammonium phosphate (DAP),Export Value,2011,2011,1000 US$,2029.36,,,
21,Brazil,4022,Diammonium phosphate (DAP),Export Value,2012,2012,1000 US$,5103.07,,,
21,Brazil,4022,Diammonium phosphate (DAP),Export Value,2013,2013,1000 US$,3823.08,,,
21,Brazil,4022,Diammonium phosphate (DAP),Export Value,2014,2014,1000 US$,3764.48,,,
21,Brazil,4022,Diammonium phosphate (DAP),Export Value,2015,2015,1000 US$,1989.6,,,
21,Brazil,4022,Diammonium phosphate (DAP),Export Value,2016,2016,1000 US$,820.5,,,
21,Brazil,4022,Diammonium phosphate (DAP),Export Value,2017,2017,1000 US$,400.72,,,
21,Brazil,4022,Diammonium phosphate (DAP),Agricultural Use,2002,2002,tonnes,140103,,,
21,Brazil,4022,Diammonium phosphate (DAP),Agricultural Use,2003,2003,tonnes,269226,,,
21,Brazil,4022,Diammonium phosphate (DAP),Agricultural Use,2004,2004,tonnes,279128,,,
21,Brazil,4022,Diammonium phosphate (DAP),Agricultural Use,2005,2005,tonnes,163662,,,
21,Brazil,4022,Diammonium phosphate (DAP),Agricultural Use,2006,2006,tonnes,240570,,,
21,Brazil,4022,Diammonium phosphate (DAP),Agricultural Use,2007,2007,tonnes,619575,,,
21,Brazil,4022,Diammonium phosphate (DAP),Agricultural Use,2008,2008,tonnes,490921,,,
21,Brazil,4022,Diammonium phosphate (DAP),Agricultural Use,2009,2009,tonnes,283673,,,
21,Brazil,4022,Diammonium phosphate (DAP),Agricultural Use,2010,2010,tonnes,357398,,,
21,Brazil,4022,Diammonium phosphate (DAP),Agricultural Use,2011,2011,tonnes,464654,,,
21,Brazil,4022,Diammonium phosphate (DAP),Agricultural Use,2012,2012,tonnes,696216,,,
21,Brazil,4022,Diammonium phosphate (DAP),Agricultural Use,2013,2013,tonnes,841031.53,,,
21,Brazil,4022,Diammonium phosphate (DAP),Agricultural Use,2014,2014,tonnes,0,,,
21,Brazil,4022,Diammonium phosphate (DAP),Agricultural Use,2015,2015,tonnes,0,,,
21,Brazil,4022,Diammonium phosphate (DAP),Agricultural Use,2016,2016,tonnes,0,,,
21,Brazil,4022,Diammonium phosphate (DAP),Agricultural Use,2017,2017,tonnes,0,,,
21,Brazil,4030,Fertilizers n.e.c.,Production,2013,2013,tonnes,0,,,
21,Brazil,4030,Fertilizers n.e.c.,Production,2014,2014,tonnes,0,,,
21,Brazil,4030,Fertilizers n.e.c.,Production,2015,2015,tonnes,0,,,
21,Brazil,4030,Fertilizers n.e.c.,Production,2016,2016,tonnes,0,,,
21,Brazil,4030,Fertilizers n.e.c.,Production,2017,2017,tonnes,0,,,
21,Brazil,4030,Fertilizers n.e.c.,Import Quantity,2002,2002,tonnes,170519.84,,,
21,Brazil,4030,Fertilizers n.e.c.,Import Quantity,2003,2003,tonnes,178280.74,,,
21,Brazil,4030,Fertilizers n.e.c.,Import Quantity,2004,2004,tonnes,229138.59,,,
21,Brazil,4030,Fertilizers n.e.c.,Import Quantity,2005,2005,tonnes,180457.6,,,
21,Brazil,4030,Fertilizers n.e.c.,Import Quantity,2006,2006,tonnes,182937.68,,,
21,Brazil,4030,Fertilizers n.e.c.,Import Quantity,2007,2007,tonnes,177054.02,,,
21,Brazil,4030,Fertilizers n.e.c.,Import Quantity,2008,2008,tonnes,183402.5,,,
21,Brazil,4030,Fertilizers n.e.c.,Import Quantity,2009,2009,tonnes,187705.29,,,
21,Brazil,4030,Fertilizers n.e.c.,Import Quantity,2010,2010,tonnes,165573.79,,,
21,Brazil,4030,Fertilizers n.e.c.,Import Quantity,2011,2011,tonnes,149729.38,,,
21,Brazil,4030,Fertilizers n.e.c.,Import Quantity,2012,2012,tonnes,183451.32,,,
21,Brazil,4030,Fertilizers n.e.c.,Import Quantity,2013,2013,tonnes,182127.14,,,
21,Brazil,4030,Fertilizers n.e.c.,Import Quantity,2014,2014,tonnes,100775.74,,,
21,Brazil,4030,Fertilizers n.e.c.,Import Quantity,2015,2015,tonnes,79958.73,,,
21,Brazil,4030,Fertilizers n.e.c.,Import Quantity,2016,2016,tonnes,81245.75,,,
21,Brazil,4030,Fertilizers n.e.c.,Import Quantity,2017,2017,tonnes,97426.22,,,
21,Brazil,4030,Fertilizers n.e.c.,Import Value,2002,2002,1000 US$,35458.04,,,
21,Brazil,4030,Fertilizers n.e.c.,Import Value,2003,2003,1000 US$,37893.84,,,
21,Brazil,4030,Fertilizers n.e.c.,Import Value,2004,2004,1000 US$,50680.05,,,
21,Brazil,4030,Fertilizers n.e.c.,Import Value,2005,2005,1000 US$,46245.1,,,
21,Brazil,4030,Fertilizers n.e.c.,Import Value,2006,2006,1000 US$,50967.53,,,
21,Brazil,4030,Fertilizers n.e.c.,Import Value,2007,2007,1000 US$,52444.79,,,
21,Brazil,4030,Fertilizers n.e.c.,Import Value,2008,2008,1000 US$,99587.94,,,
21,Brazil,4030,Fertilizers n.e.c.,Import Value,2009,2009,1000 US$,99952.11,,,
21,Brazil,4030,Fertilizers n.e.c.,Import Value,2010,2010,1000 US$,85404.47,,,
21,Brazil,4030,Fertilizers n.e.c.,Import Value,2011,2011,1000 US$,105810.24,,,
21,Brazil,4030,Fertilizers n.e.c.,Import Value,2012,2012,1000 US$,134103.86,,,
21,Brazil,4030,Fertilizers n.e.c.,Import Value,2013,2013,1000 US$,140783.6,,,
21,Brazil,4030,Fertilizers n.e.c.,Import Value,2014,2014,1000 US$,110676.49,,,
21,Brazil,4030,Fertilizers n.e.c.,Import Value,2015,2015,1000 US$,84840.53,,,
21,Brazil,4030,Fertilizers n.e.c.,Import Value,2016,2016,1000 US$,91903.16,,,
21,Brazil,4030,Fertilizers n.e.c.,Import Value,2017,2017,1000 US$,108925.91,,,
21,Brazil,4030,Fertilizers n.e.c.,Export Quantity,2002,2002,tonnes,11902.03,,,
21,Brazil,4030,Fertilizers n.e.c.,Export Quantity,2003,2003,tonnes,18330.91,,,
21,Brazil,4030,Fertilizers n.e.c.,Export Quantity,2004,2004,tonnes,9182.08,,,
21,Brazil,4030,Fertilizers n.e.c.,Export Quantity,2005,2005,tonnes,7493.7,,,
21,Brazil,4030,Fertilizers n.e.c.,Export Quantity,2006,2006,tonnes,6455.43,,,
21,Brazil,4030,Fertilizers n.e.c.,Export Quantity,2007,2007,tonnes,4747.21,,,
21,Brazil,4030,Fertilizers n.e.c.,Export Quantity,2008,2008,tonnes,8041.91,,,
21,Brazil,4030,Fertilizers n.e.c.,Export Quantity,2009,2009,tonnes,8529.28,,,
21,Brazil,4030,Fertilizers n.e.c.,Export Quantity,2010,2010,tonnes,10233.33,,,
21,Brazil,4030,Fertilizers n.e.c.,Export Quantity,2011,2011,tonnes,11625.71,,,
21,Brazil,4030,Fertilizers n.e.c.,Export Quantity,2012,2012,tonnes,10834.17,,,
21,Brazil,4030,Fertilizers n.e.c.,Export Quantity,2013,2013,tonnes,14543.79,,,
21,Brazil,4030,Fertilizers n.e.c.,Export Quantity,2014,2014,tonnes,12701.62,,,
21,Brazil,4030,Fertilizers n.e.c.,Export Quantity,2015,2015,tonnes,11467.33,,,
21,Brazil,4030,Fertilizers n.e.c.,Export Quantity,2016,2016,tonnes,13953.98,,,
21,Brazil,4030,Fertilizers n.e.c.,Export Quantity,2017,2017,tonnes,18809.04,,,
21,Brazil,4030,Fertilizers n.e.c.,Export Value,2002,2002,1000 US$,3797.09,,,
21,Brazil,4030,Fertilizers n.e.c.,Export Value,2003,2003,1000 US$,5518.67,,,
21,Brazil,4030,Fertilizers n.e.c.,Export Value,2004,2004,1000 US$,4988.33,,,
21,Brazil,4030,Fertilizers n.e.c.,Export Value,2005,2005,1000 US$,3753.14,,,
21,Brazil,4030,Fertilizers n.e.c.,Export Value,2006,2006,1000 US$,3465.25,,,
21,Brazil,4030,Fertilizers n.e.c.,Export Value,2007,2007,1000 US$,5101.2,,,
21,Brazil,4030,Fertilizers n.e.c.,Export Value,2008,2008,1000 US$,13814.57,,,
21,Brazil,4030,Fertilizers n.e.c.,Export Value,2009,2009,1000 US$,10654.34,,,
21,Brazil,4030,Fertilizers n.e.c.,Export Value,2010,2010,1000 US$,12571.88,,,
21,Brazil,4030,Fertilizers n.e.c.,Export Value,2011,2011,1000 US$,18825.12,,,
21,Brazil,4030,Fertilizers n.e.c.,Export Value,2012,2012,1000 US$,15571.18,,,
21,Brazil,4030,Fertilizers n.e.c.,Export Value,2013,2013,1000 US$,20769.33,,,
21,Brazil,4030,Fertilizers n.e.c.,Export Value,2014,2014,1000 US$,18036.98,,,
21,Brazil,4030,Fertilizers n.e.c.,Export Value,2015,2015,1000 US$,23986.58,,,
21,Brazil,4030,Fertilizers n.e.c.,Export Value,2016,2016,1000 US$,21258.87,,,
21,Brazil,4030,Fertilizers n.e.c.,Export Value,2017,2017,1000 US$,23732.01,,,
21,Brazil,4030,Fertilizers n.e.c.,Agricultural Use,2013,2013,tonnes,167583.35,,,
21,Brazil,4030,Fertilizers n.e.c.,Agricultural Use,2014,2014,tonnes,0,,,
21,Brazil,4030,Fertilizers n.e.c.,Agricultural Use,2015,2015,tonnes,0,,,
21,Brazil,4030,Fertilizers n.e.c.,Agricultural Use,2016,2016,tonnes,0,,,
21,Brazil,4030,Fertilizers n.e.c.,Agricultural Use,2017,2017,tonnes,0,,,
21,Brazil,4023,Monoammonium phosphate (MAP),Production,2002,2002,tonnes,888375,,,
21,Brazil,4023,Monoammonium phosphate (MAP),Production,2003,2003,tonnes,1010317,,,
21,Brazil,4023,Monoammonium phosphate (MAP),Production,2004,2004,tonnes,966679,,,
21,Brazil,4023,Monoammonium phosphate (MAP),Production,2005,2005,tonnes,913866,,,
21,Brazil,4023,Monoammonium phosphate (MAP),Production,2006,2006,tonnes,1098239,,,
21,Brazil,4023,Monoammonium phosphate (MAP),Production,2007,2007,tonnes,1043301,,,
